10	1007	0.010	0.000	0.000	0.000	0.028	0.297	0.000	0.000	0.000	0.000	0.000	0.038	0.000	0.000	0.000	0.000	0.015	0.068	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.470	0.031	0.042
11	1008	0.013	0.001	0.000	0.000	0.031	0.443	0.000	0.000	0.000	0.000	0.000	0.051	0.000	0.000	0.000	0.000	0.024	0.119	0.000	0.000	0.000	0.000	0.000	0.003	0.000	0.002	0.024	0.000	0.000	0.000	0.248	0.004	0.036
12	1009	0.000	0.000	0.000	0.000	0.000	0.897	0.000	0.001	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.081	0.001
13	101	0.000	0.001	0.000	0.000	0.000	0.760	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.034	0.000	0.009	0.000	0.000	0.000	0.087	0.093
14	1010	0.000	0.003	0.000	0.000	0.000	0.157	0.000	0.000	0.000	0.000	0.000	0.035	0.000	0.000	0.000	0.000	0.028	0.038	0.000	0.011	0.000	0.000	0.001	0.000	0.000	0.000	0.035	0.001	0.000	0.000	0.405	0.004	0.282
15	1011	0.000	0.000	0.000	0.000	0.027	0.601	0.000	0.000	0.001	0.000	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.019	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.001	0.001	0.006	0.000	0.000	0.310	0.004	0.003
16	1012	0.000	0.000	0.000	0.000	0.000	0.635	0.000	0.000	0.000	0.000	0.000	0.038	0.000	0.000	0.000	0.000	0.052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.002	0.000	0.000	0.030	0.000	0.241
17	1013	0.000	0.001	0.000	0.000	0.000	0.282	0.000	0.000	0.001	0.000	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.112	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.039	0.000	0.000	0.000	0.000	0.443	0.067	0.037
18	1014	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.009	0.983	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.006	0.000	0.000	0.000	0.000	0.000
19	1015	0.001	0.002	0.000	0.000	0.000	0.899	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.026	0.000	0.055	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.006	0.009
20	1016	0.000	0.000	0.000	0.000	0.000	0.199	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.011	0.032	0.000	0.001	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.621	0.128	0.000
21	1017	0.000	0.000	0.000	0.000	0.000	0.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.010	0.001	0.004	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.126	0.000	0.000	0.468	0.000	0.330
22	1018	0.040	0.004	0.000	0.000	0.000	0.189	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.039	0.057	0.001	0.023	0.000	0.000	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.619	0.000	0.020
23	1019	0.000	0.001	0.000	0.000	0.000	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.002	0.000	0.000	0.001	0.002	0.000	0.007	0.000	0.000	0.000	0.000	0.914	0.044	0.001
24	102	0.000	0.000	0.000	0.000	0.021	0.536	0.000	0.000	0.000	0.000	0.000	0.063	0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.004	0.000	0.002	0.000	0.000	0.328	0.028	0.010
25	1020	0.004	0.000	0.000	0.000	0.020	0.241	0.000	0.000	0.000	0.000	0.000	0.050	0.000	0.000	0.000	0.000	0.013	0.031	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.040	0.015	0.003	0.000	0.000	0.448	0.043	0.090
26	1021	0.000	0.000	0.000	0.000	0.008	0.341	0.000	0.000	0.001	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.001	0.037	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.584	0.018	0.002
27	1022	0.000	0.000	0.000	0.000	0.000	0.637	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.001	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.004	0.000	0.001	0.000	0.009	0.000	0.000	0.329	0.001	0.013
28	1023	0.000	0.000	0.000	0.000	0.022	0.389	0.000	0.000	0.001	0.000	0.004	0.002	0.000	0.000	0.000	0.000	0.011	0.036	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.010	0.000	0.000	0.497	0.003	0.024
29	1024	0.121	0.000	0.000	0.000	0.000	0.259	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.316	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.301	0.000	0.000
30	1025	0.000	0.001	0.000	0.000	0.000	0.860	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.003	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.003	0.000	0.000	0.054	0.000	0.074
31	1026	0.000	0.000	0.000	0.000	0.052	0.049	0.000	0.000	0.000	0.000	0.000	0.211	0.000	0.000	0.000	0.000	0.003	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.004	0.000	0.012	0.000	0.000	0.427	0.001	0.236
32	1027	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.080	0.000	0.000	0.003	0.000	0.000	0.000	0.005	0.000	0.493	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.223	0.000	0.000	0.160	0.008	0.015
33	1028	0.003	0.000	0.000	0.000	0.020	0.590	0.000	0.000	0.001	0.000	0.009	0.015	0.000	0.000	0.000	0.000	0.001	0.032	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.006	0.000	0.000	0.279	0.006	0.034
34	1029	0.001	0.041	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.063	0.000	0.000	0.000	0.004	0.000	0.029	0.000	0.007	0.852
35	103	0.000	0.000	0.000	0.000	0.025	0.410	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.012	0.049	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.001	0.000	0.000	0.443	0.032	0.005
36	1030	0.000	0.000	0.000	0.000	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.010	0.000	0.000	0.000	0.000	0.003	0.013	0.000	0.025	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.900	0.000	0.024
37	1031	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.001	0.020	0.001	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.417	0.020	0.012	0.000	0.147	0.358
38	1032	0.002	0.000	0.000	0.000	0.000	0.563	0.000	0.000	0.001	0.000	0.000	0.015	0.000	0.000	0.000	0.000	0.013	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.031	0.000	0.000	0.000	0.000	0.261	0.042	0.045
39	1033	0.000	0.000	0.000	0.000	0.000	0.475	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.107	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.329	0.065	0.020
40	1034	0.000	0.000	0.000	0.000	0.000	0.317	0.001	0.000	0.000	0.000	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.087	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.058	0.000	0.002	0.000	0.000	0.414	0.004	0.094
41	1035	0.000	0.000	0.000	0.000	0.018	0.559	0.000	0.000	0.000	0.000	0.009	0.034	0.000	0.000	0.000	0.000	0.009	0.054	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.013	0.003	0.000	0.000	0.231	0.021	0.046
42	1036	0.002	0.000	0.000	0.000	0.018	0.497	0.000	0.000	0.000	0.000	0.001	0.001	0.000	0.000	0.000	0.000	0.008	0.041	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.414	0.001	0.010
43	1037	0.007	0.000	0.000	0.000	0.000	0.455	0.000	0.000	0.000	0.000	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.004	0.000	0.000	0.450	0.031	0.035
44	1038	0.000	0.000	0.000	0.000	0.022	0.375	0.000	0.000	0.000	0.000	0.002	0.038	0.000	0.000	0.000	0.000	0.000	0.044	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.010	0.000	0.001	0.000	0.000	0.463	0.005	0.039
45	1039	0.000	0.040	0.000	0.000	0.084	0.055	0.000	0.000	0.000	0.012	0.047	0.000	0.000	0.000	0.015	0.000	0.000	0.043	0.000	0.000	0.000	0.000	0.016	0.002	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.685	0.000
46	104	0.000	0.000	0.000	0.000	0.000	0.035	0.000	0.000	0.011	0.000	0.000	0.001	0.000	0.000	0.001	0.000	0.002	0.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.558	0.094	0.266
47	1040	0.026	0.000	0.000	0.000	0.000	0.218	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.034	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.033	0.000	0.000	0.000	0.656	0.011	0.021
48	1041	0.000	0.000	0.000	0.000	0.000	0.265	0.000	0.000	0.000	0.000	0.004	0.004	0.000	0.000	0.000	0.000	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.672	0.002	0.044
49	1042	0.000	0.000	0.000	0.000	0.021	0.227	0.000	0.000	0.000	0.000	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.677	0.014	0.030
50	1043	0.000	0.000	0.000	0.000	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	0.000	0.000	0.010	0.058	0.001	0.052	0.000	0.000	0.000	0.000	0.000	0.018	0.001	0.040	0.000	0.000	0.786	0.000	0.001
51	1044	0.037	0.000	0.000	0.000	0.000	0.270	0.000	0.000	0.000	0.000	0.000	0.073	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.004	0.000	0.000	0.467	0.095	0.028
52	1045	0.000	0.001	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.033	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.001	0.000	0.951	0.000	0.007
53	1046	0.000	0.122	0.000	0.000	0.000	0.000	0.039	0.000	0.008	0.000	0.000	0.534	0.000	0.000	0.000	0.000	0.000	0.010	0.000	0.253	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.031	0.000	0.000	0.000	0.000
54	1047	0.000	0.000	0.000	0.000	0.000	0.227	0.000	0.000	0.011	0.000	0.028	0.000	0.000	0.000	0.000	0.000	0.063	0.351	0.000	0.002	0.000	0.000	0.000	0.001	0.000	0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.275
55	1048	0.000	0.000	0.000	0.000	0.024	0.417	0.000	0.000	0.001	0.000	0.001	0.064	0.000	0.000	0.000	0.000	0.000	0.041	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.333	0.049	0.064
56	1049	0.001	0.000	0.000	0.000	0.000	0.591	0.000	0.000	0.000	0.000	0.009	0.022	0.000	0.000	0.000	0.000	0.010	0.008	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.030	0.013	0.002	0.000	0.000	0.274	0.016	0.021
57	105	0.000	0.004	0.000	0.000	0.000	0.122	0.009	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.225	0.001	0.064	0.000	0.000	0.000	0.000	0.000	0.048	0.032	0.051	0.000	0.000	0.142	0.040	0.255
58	1050	0.004	0.002	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.001	0.000	0.000	0.028	0.000	0.001	0.000	0.000	0.008	0.000	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.457	0.485
59	1051	0.001	0.000	0.000	0.000	0.019	0.597	0.000	0.000	0.000	0.000	0.009	0.037	0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.023	0.000	0.000	0.000	0.000	0.234	0.005	0.061
60	1052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.126	0.008	0.000	0.000	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.168	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.228	0.000	0.000	0.000	0.194	0.271
61	1053	0.001	0.000	0.000	0.000	0.017	0.603	0.000	0.000	0.000	0.000	0.007	0.002	0.000	0.000	0.000	0.000	0.009	0.018	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.020	0.012	0.000	0.000	0.000	0.269	0.015	0.023
62	1054	0.000	0.000	0.000	0.000	0.000	0.040	0.000	0.000	0.000	0.000	0.000	0.219	0.000	0.000	0.000	0.000	0.014	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	0.494	0.000	0.206
63	1055	0.000	0.000	0.000	0.000	0.000	0.180	0.000	0.000	0.000	0.000	0.000	0.101	0.000	0.000	0.000	0.000	0.003	0.051	0.001	0.000	0.000	0.000	0.003	0.000	0.000	0.022	0.000	0.000	0.000	0.000	0.550	0.084	0.004
64	1056	0.000	0.001	0.000	0.000	0.000	0.514	0.000	0.000	0.000	0.000	0.004	0.031	0.000	0.000	0.000	0.000	0.001	0.107	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.296	0.039	0.005
65	1057	0.000	0.000	0.000	0.000	0.000	0.672	0.000	0.000	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.057	0.127	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.001	0.113
66	1058	0.000	0.000	0.000	0.000	0.000	0.233	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.304	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.455	0.000	0.000
67	1059	0.003	0.072	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.079	0.001	0.000	0.000	0.000	0.000	0.004	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.236	0.598
68	106	0.034	0.003	0.000	0.000	0.000	0.893	0.000	0.001	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.007	0.000	0.056
69	1060	0.000	0.007	0.000	0.000	0.000	0.099	0.035	0.000	0.000	0.000	0.000	0.303	0.000	0.000	0.000	0.000	0.012	0.037	0.002	0.000	0.000	0.000	0.000	0.001	0.000	0.006	0.138	0.047	0.000	0.000	0.000	0.000	0.312
70	1061	0.000	0.001	0.000	0.000	0.000	0.031	0.011	0.000	0.000	0.000	0.000	0.162	0.000	0.000	0.000	0.000	0.044	0.238	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.114	0.038	0.063	0.000	0.000	0.157	0.096	0.042
71	1062	0.000	0.000	0.000	0.000	0.000	0.177	0.000	0.000	0.000	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.055	0.000	0.021	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.599	0.051	0.090
72	1063	0.003	0.000	0.000	0.000	0.019	0.307	0.000	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.000	0.001	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.625	0.004	0.024
73	1064	0.000	0.000	0.000	0.000	0.000	0.150	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.070	0.000	0.000	0.000	0.000	0.764
74	1065	0.000	0.000	0.000	0.000	0.000	0.230	0.000	0.000	0.003	0.000	0.000	0.032	0.000	0.000	0.000	0.000	0.021	0.024	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.048	0.000	0.006	0.000	0.000	0.550	0.073	0.003
75	1066	0.000	0.000	0.000	0.000	0.036	0.258	0.000	0.000	0.007	0.000	0.018	0.006	0.000	0.000	0.001	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.009	0.002	0.000	0.001	0.000	0.561	0.073	0.020
76	1067	0.004	0.000	0.000	0.000	0.000	0.847	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.060	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.034	0.000	0.000	0.000	0.004	0.045
77	1068	0.000	0.000	0.000	0.000	0.033	0.331	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.463	0.038	0.126
78	1069	0.000	0.000	0.000	0.000	0.000	0.081	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.004	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.722	0.018	0.161
79	107	0.000	0.001	0.000	0.000	0.000	0.322	0.001	0.000	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.021	0.088	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.402	0.078	0.060
80	1070	0.003	0.000	0.000	0.000	0.020	0.365	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.009	0.004	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.558	0.002	0.024
81	1071	0.000	0.005	0.000	0.000	0.000	0.559	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.416	0.000	0.000	0.000	0.000	0.016	0.000	0.003
82	1072	0.000	0.000	0.000	0.000	0.000	0.481	0.005	0.000	0.000	0.000	0.000	0.013	0.000	0.000	0.000	0.000	0.001	0.128	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.356	0.000	0.014
83	1073	0.000	0.000	0.000	0.000	0.062	0.625	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.022	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.009	0.008	0.257
84	1074	0.020	0.271	0.007	0.000	0.000	0.000	0.000	0.192	0.000	0.000	0.000	0.000	0.000	0.000	0.058	0.082	0.000	0.000	0.011	0.209	0.000	0.000	0.000	0.142	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000
85	1075	0.000	0.003	0.000	0.000	0.044	0.161	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.031	0.132	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.476	0.076	0.070
86	1076	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.027	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.116	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.842
87	1077	0.001	0.000	0.000	0.000	0.000	0.408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.261	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.003	0.000	0.000	0.001	0.127	0.194
88	1078	0.000	0.000	0.000	0.000	0.000	0.186	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.019	0.000	0.000	0.742	0.027	0.023
89	1079	0.000	0.000	0.000	0.000	0.028	0.079	0.000	0.000	0.000	0.000	0.008	0.032	0.000	0.000	0.000	0.000	0.015	0.063	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.002	0.000	0.000	0.719	0.047	0.002
90	108	0.002	0.006	0.000	0.000	0.038	0.752	0.000	0.000	0.000	0.000	0.000	0.060	0.000	0.000	0.000	0.000	0.001	0.008	0.000	0.003	0.000	0.000	0.000	0.001	0.000	0.007	0.000	0.010	0.000	0.000	0.104	0.000	0.008
91	1080	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.040	0.000	0.000	0.000	0.003	0.000	0.061	0.000	0.004	0.000	0.000	0.465	0.378	0.007
92	1081	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.131	0.000	0.123	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.095	0.000	0.000	0.000	0.628	0.002
93	1082	0.001	0.000	0.000	0.000	0.017	0.658	0.000	0.000	0.000	0.000	0.008	0.020	0.000	0.000	0.000	0.000	0.010	0.004	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.003	0.012	0.002	0.000	0.000	0.206	0.016	0.038
94	1083	0.020	0.000	0.000	0.000	0.000	0.465	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.038	0.004	0.000	0.017	0.000	0.000	0.000	0.000	0.000	0.002	0.027	0.005	0.000	0.000	0.223	0.137	0.063
95	1084	0.000	0.005	0.000	0.000	0.084	0.047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.045	0.002	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.041	0.000	0.000	0.000	0.006	0.769
96	1085	0.000	0.117	0.015	0.014	0.000	0.000	0.000	0.014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.119	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.720	0.000
97	1086	0.003	0.000	0.000	0.000	0.000	0.578	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	0.000	0.000	0.016	0.029	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.010	0.000	0.003	0.000	0.000	0.174	0.056	0.097
98	1087	0.000	0.057	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.535	0.001	0.000	0.000	0.010	0.000	0.000	0.000	0.000	0.043	0.002	0.000	0.000	0.001	0.192	0.130
99	1088	0.000	0.001	0.000	0.000	0.000	0.342	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.558	0.069	0.002
100	1089	0.000	0.000	0.000	0.000	0.055	0.753	0.000	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.001	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.001	0.172
101	109	0.000	0.000	0.000	0.000	0.000	0.751	0.000	0.000	0.000	0.000	0.000	0.042	0.000	0.000	0.000	0.000	0.000	0.037	0.000	0.020	0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.006	0.000	0.000	0.128	0.002	0.006
