29	1024	0.000	0.000	0.000	0.090	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.822	0.002	0.000	0.000	0.000	0.000	0.084	0.000	0.000
30	1025	0.000	0.095	0.052	0.001	0.000	0.000	0.000	0.000	0.355	0.000	0.000	0.005	0.000	0.444	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.046
31	1026	0.000	0.159	0.001	0.005	0.051	0.000	0.000	0.000	0.699	0.000	0.000	0.000	0.000	0.083	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000
32	1027	0.000	0.454	0.000	0.000	0.000	0.001	0.000	0.008	0.164	0.000	0.000	0.000	0.000	0.248	0.112	0.000	0.000	0.012	0.000	0.000	0.000	0.000
33	1028	0.000	0.125	0.017	0.000	0.020	0.007	0.000	0.000	0.507	0.000	0.000	0.003	0.000	0.295	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.024
34	1029	0.000	0.523	0.000	0.000	0.000	0.000	0.000	0.003	0.250	0.001	0.003	0.000	0.001	0.038	0.181	0.000	0.000	0.000	0.000	0.000	0.000	0.000
35	103	0.000	0.232	0.040	0.029	0.025	0.000	0.000	0.000	0.544	0.000	0.000	0.006	0.000	0.096	0.000	0.000	0.000	0.002	0.000	0.017	0.000	0.011
36	1030	0.001	0.777	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.042	0.000	0.008	0.000	0.000	0.001	0.000	0.000	0.010	0.008	0.000	0.000	0.145
37	1031	0.001	0.000	0.000	0.480	0.000	0.141	0.004	0.069	0.000	0.028	0.000	0.000	0.000	0.000	0.265	0.000	0.000	0.012	0.000	0.000	0.000	0.000
38	1032	0.000	0.206	0.047	0.001	0.000	0.000	0.000	0.000	0.351	0.000	0.000	0.000	0.000	0.358	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.034
39	1033	0.000	0.603	0.120	0.004	0.000	0.000	0.000	0.000	0.200	0.006	0.000	0.000	0.000	0.016	0.001	0.000	0.000	0.014	0.000	0.035	0.000	0.000
40	1034	0.000	0.016	0.041	0.001	0.000	0.000	0.000	0.000	0.841	0.001	0.000	0.000	0.000	0.033	0.000	0.000	0.000	0.010	0.001	0.000	0.000	0.056
41	1035	0.000	0.217	0.044	0.003	0.018	0.006	0.000	0.000	0.529	0.000	0.011	0.000	0.000	0.145	0.009	0.000	0.000	0.003	0.000	0.012	0.000	0.003
42	1036	0.000	0.157	0.021	0.000	0.018	0.000	0.000	0.000	0.418	0.000	0.000	0.000	0.000	0.333	0.001	0.000	0.000	0.003	0.000	0.012	0.000	0.035
43	1037	0.000	0.015	0.002	0.000	0.000	0.000	0.000	0.000	0.504	0.001	0.000	0.005	0.000	0.436	0.001	0.000	0.000	0.034	0.000	0.000	0.000	0.002
44	1038	0.000	0.125	0.000	0.002	0.022	0.000	0.000	0.000	0.630	0.001	0.000	0.000	0.000	0.214	0.002	0.000	0.000	0.001	0.000	0.000	0.000	0.002
45	1039	0.000	0.410	0.000	0.011	0.082	0.000	0.000	0.000	0.000	0.031	0.000	0.078	0.000	0.000	0.016	0.000	0.000	0.348	0.023	0.000	0.000	0.000
46	104	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.589	0.006	0.000	0.000	0.000	0.340	0.001	0.000	0.000	0.056	0.001	0.000	0.000	0.003
47	1040	0.003	0.199	0.067	0.075	0.000	0.000	0.000	0.000	0.103	0.004	0.000	0.000	0.000	0.544	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000
48	1041	0.000	0.092	0.041	0.010	0.000	0.000	0.000	0.000	0.772	0.000	0.000	0.006	0.000	0.046	0.012	0.000	0.000	0.019	0.000	0.000	0.000	0.001
49	1042	0.000	0.172	0.020	0.012	0.021	0.000	0.000	0.000	0.668	0.001	0.000	0.000	0.000	0.062	0.000	0.000	0.000	0.037	0.001	0.000	0.000	0.004
50	1043	0.000	0.009	0.093	0.000	0.000	0.000	0.000	0.000	0.839	0.001	0.000	0.000	0.000	0.035	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.020
51	1044	0.000	0.040	0.001	0.000	0.000	0.000	0.000	0.000	0.488	0.000	0.000	0.002	0.000	0.431	0.009	0.000	0.000	0.026	0.001	0.000	0.000	0.000
52	1045	0.000	0.970	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.019	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.002	0.000	0.000	0.001
53	1046	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.073	0.000	0.880	0.000	0.000	0.000	0.000	0.003	0.000	0.019	0.000
54	1047	0.000	0.000	0.008	0.004	0.000	0.000	0.000	0.001	0.000	0.002	0.000	0.000	0.000	0.696	0.030	0.000	0.000	0.000	0.009	0.054	0.001	0.195
55	1048	0.000	0.298	0.026	0.000	0.024	0.000	0.000	0.000	0.502	0.000	0.000	0.000	0.000	0.114	0.000	0.000	0.000	0.005	0.001	0.000	0.000	0.028
56	1049	0.000	0.055	0.016	0.000	0.000	0.007	0.000	0.000	0.637	0.000	0.012	0.000	0.000	0.233	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.033
57	105	0.001	0.258	0.100	0.000	0.000	0.004	0.000	0.000	0.124	0.007	0.000	0.000	0.000	0.426	0.001	0.000	0.000	0.000	0.002	0.000	0.000	0.077
58	1050	0.008	0.103	0.000	0.000	0.000	0.000	0.000	0.000	0.825	0.005	0.001	0.001	0.000	0.000	0.003	0.000	0.000	0.052	0.001	0.000	0.000	0.000
59	1051	0.000	0.090	0.020	0.001	0.019	0.007	0.000	0.000	0.541	0.000	0.000	0.003	0.000	0.292	0.001	0.000	0.000	0.007	0.000	0.000	0.000	0.018
60	1052	0.000	0.000	0.000	0.000	0.000	0.529	0.000	0.164	0.000	0.002	0.000	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.000	0.071	0.000	0.221
61	1053	0.000	0.186	0.040	0.000	0.017	0.006	0.000	0.000	0.310	0.000	0.000	0.003	0.000	0.379	0.009	0.000	0.000	0.017	0.000	0.000	0.000	0.032
62	1054	0.000	0.001	0.000	0.006	0.000	0.000	0.000	0.000	0.990	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000
63	1055	0.000	0.164	0.000	0.000	0.000	0.000	0.000	0.000	0.769	0.006	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.054	0.000	0.000	0.000	0.004
64	1056	0.011	0.423	0.000	0.008	0.000	0.000	0.000	0.000	0.231	0.003	0.000	0.000	0.000	0.102	0.019	0.000	0.000	0.068	0.012	0.026	0.000	0.098
65	1057	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.001	0.709	0.000	0.000	0.000	0.001	0.005	0.057	0.000	0.220
66	1058	0.000	0.788	0.091	0.004	0.000	0.000	0.000	0.000	0.066	0.002	0.045	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001
67	1059	0.000	0.052	0.000	0.000	0.000	0.151	0.084	0.000	0.000	0.576	0.000	0.000	0.001	0.000	0.083	0.000	0.000	0.000	0.000	0.046	0.000	0.007
68	106	0.000	0.017	0.110	0.000	0.000	0.000	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.857	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.002
69	1060	0.000	0.000	0.081	0.002	0.000	0.000	0.000	0.000	0.823	0.021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.072
70	1061	0.000	0.109	0.081	0.000	0.000	0.000	0.000	0.000	0.736	0.003	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.045
71	1062	0.000	0.602	0.063	0.019	0.000	0.000	0.000	0.000	0.005	0.002	0.000	0.005	0.000	0.264	0.011	0.000	0.000	0.007	0.001	0.000	0.000	0.019
72	1063	0.000	0.134	0.031	0.009	0.019	0.000	0.000	0.000	0.601	0.000	0.005	0.000	0.000	0.160	0.000	0.000	0.000	0.019	0.000	0.000	0.000	0.022
73	1064	0.085	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.525	0.197	0.014	0.017	0.035	0.000	0.000	0.000	0.000	0.000	0.057	0.007	0.062	0.000
74	1065	0.000	0.109	0.000	0.000	0.000	0.000	0.000	0.000	0.706	0.003	0.000	0.000	0.000	0.141	0.000	0.000	0.000	0.012	0.001	0.000	0.000	0.027
75	1066	0.001	0.299	0.000	0.002	0.036	0.014	0.000	0.000	0.500	0.006	0.000	0.002	0.000	0.081	0.001	0.000	0.000	0.012	0.000	0.000	0.000	0.044
76	1067	0.000	0.996	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
77	1068	0.000	0.068	0.054	0.000	0.033	0.000	0.000	0.000	0.035	0.012	0.000	0.000	0.000	0.725	0.000	0.000	0.000	0.057	0.000	0.000	0.000	0.015
78	1069	0.000	0.406	0.009	0.000	0.000	0.000	0.000	0.000	0.401	0.000	0.000	0.000	0.000	0.182	0.000	0.000	0.000	0.001	0.001	0.000	0.000	0.000
79	107	0.000	0.326	0.064	0.000	0.000	0.000	0.000	0.000	0.097	0.000	0.000	0.000	0.000	0.434	0.001	0.000	0.000	0.017	0.001	0.000	0.000	0.059
80	1070	0.000	0.088	0.054	0.010	0.020	0.000	0.000	0.000	0.569	0.000	0.000	0.000	0.000	0.193	0.000	0.000	0.000	0.033	0.000	0.000	0.000	0.032
81	1071	0.000	0.000	0.000	0.073	0.000	0.044	0.000	0.000	0.000	0.000	0.036	0.000	0.076	0.000	0.023	0.000	0.000	0.000	0.000	0.001	0.000	0.745
82	1072	0.000	0.209	0.101	0.005	0.000	0.000	0.000	0.000	0.528	0.001	0.000	0.000	0.000	0.040	0.001	0.000	0.000	0.012	0.008	0.000	0.000	0.095
83	1073	0.000	0.168	0.000	0.000	0.063	0.001	0.000	0.000	0.321	0.001	0.000	0.000	0.000	0.436	0.006	0.000	0.000	0.000	0.002	0.000	0.000	0.003
84	1074	0.000	0.000	0.274	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.725	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
85	1075	0.001	0.545	0.006	0.006	0.044	0.000	0.000	0.000	0.183	0.015	0.000	0.000	0.000	0.084	0.001	0.000	0.000	0.035	0.000	0.000	0.000	0.080
86	1076	0.000	0.000	0.112	0.034	0.000	0.000	0.000	0.002	0.000	0.019	0.000	0.037	0.001	0.713	0.080	0.000	0.000	0.000	0.004	0.000	0.000	0.000
87	1077	0.000	0.947	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.001	0.000	0.001	0.000	0.000	0.000	0.002	0.039	0.000	0.000
88	1078	0.000	0.487	0.000	0.022	0.000	0.001	0.000	0.000	0.482	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89	1079	0.000	0.401	0.054	0.000	0.028	0.000	0.000	0.000	0.374	0.000	0.000	0.000	0.000	0.100	0.004	0.000	0.000	0.018	0.000	0.000	0.000	0.020
90	108	0.009	0.758	0.000	0.037	0.039	0.000	0.002	0.000	0.000	0.005	0.000	0.009	0.000	0.006	0.000	0.000	0.000	0.000	0.049	0.000	0.000	0.085
91	1080	0.000	0.000	0.000	0.000	0.000	0.004	0.000	0.000	0.659	0.000	0.000	0.000	0.000	0.226	0.079	0.000	0.000	0.000	0.022	0.010	0.000	0.000
92	1081	0.000	0.000	0.106	0.000	0.000	0.000	0.000	0.000	0.097	0.000	0.000	0.000	0.000	0.781	0.000	0.000	0.000	0.000	0.016	0.000	0.000	0.000
93	1082	0.000	0.137	0.038	0.000	0.017	0.006	0.000	0.000	0.519	0.000	0.000	0.000	0.000	0.258	0.001	0.000	0.000	0.001	0.000	0.000	0.000	0.023
94	1083	0.007	0.504	0.078	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.360	0.000	0.000	0.000	0.008	0.002	0.000	0.000	0.040
95	1084	0.001	0.046	0.000	0.004	0.083	0.000	0.000	0.000	0.047	0.016	0.001	0.000	0.000	0.799	0.003	0.000	0.000	0.000	0.001	0.000	0.000	0.000
96	1085	0.000	0.000	0.000	0.662	0.000	0.000	0.000	0.022	0.000	0.000	0.000	0.000	0.314	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000
97	1086	0.000	0.239	0.031	0.000	0.000	0.000	0.000	0.000	0.416	0.000	0.000	0.000	0.000	0.302	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.010
98	1087	0.000	0.344	0.000	0.004	0.000	0.001	0.000	0.000	0.000	0.044	0.001	0.000	0.000	0.552	0.000	0.000	0.000	0.043	0.009	0.000	0.000	0.000
99	1088	0.027	0.483	0.277	0.003	0.000	0.015	0.000	0.000	0.000	0.044	0.000	0.000	0.000	0.000	0.025	0.000	0.000	0.094	0.019	0.000	0.001	0.011
100	1089	0.000	0.042	0.000	0.000	0.056	0.000	0.000	0.000	0.046	0.010	0.000	0.034	0.000	0.809	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000
101	109	0.001	0.074	0.043	0.002	0.000	0.000	0.000	0.000	0.587	0.002	0.000	0.000	0.000	0.287	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.001
102	1090	0.003	0.213	0.000	0.001	0.000	0.000	0.000	0.000	0.730	0.022	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.001	0.007	0.000	0.000	0.019
103	1091	0.000	0.761	0.005	0.070	0.054	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.039	0.000	0.000	0.000	0.068
104	1092	0.000	0.162	0.030	0.012	0.022	0.000	0.000	0.000	0.554	0.000	0.000	0.000	0.000	0.182	0.009	0.000	0.000	0.029	0.000	0.000	0.000	0.001
105	1093	0.000	0.909	0.000	0.090	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
106	1094	0.002	0.559	0.000	0.002	0.040	0.000	0.000	0.000	0.213	0.004	0.000	0.000	0.000	0.178	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000
107	1095	0.001	0.176	0.033	0.000	0.000	0.000	0.000	0.000	0.738	0.001	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.021	0.000	0.020	0.000	0.000
108	1096	0.000	0.169	0.033	0.000	0.021	0.000	0.000	0.000	0.410	0.000	0.000	0.000	0.000	0.319	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.046
109	1097	0.000	0.074	0.027	0.000	0.023	0.000	0.000	0.000	0.680	0.000	0.000	0.000	0.000	0.157	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.039
110	1098	0.000	0.642	0.151	0.014	0.044	0.000	0.000	0.000	0.058	0.000	0.000	0.000	0.000	0.033	0.000	0.000	0.000	0.044	0.005	0.000	0.000	0.009
111	1099	0.000	0.115	0.000	0.004	0.000	0.000	0.000	0.000	0.678	0.000	0.000	0.000	0.000	0.202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
112	11	0.000	0.532	0.132	0.001	0.001	0.000	0.000	0.000	0.000	0.037	0.000	0.000	0.000	0.281	0.000	0.000	0.000	0.002	0.000	0.001	0.000	0.014
113	110	0.000	0.392	0.059	0.001	0.024	0.009	0.000	0.000	0.323	0.002	0.000	0.000	0.000	0.136	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.042
114	1100	0.000	0.652	0.059	0.001	0.000	0.000	0.000	0.000	0.042	0.002	0.000	0.002	0.000	0.144	0.001	0.000	0.000	0.027	0.001	0.000	0.000	0.070
115	1101	0.000	0.120	0.042	0.020	0.027	0.000	0.000	0.000	0.707	0.002	0.000	0.000	0.000	0.038	0.001	0.000	0.000	0.028	0.000	0.000	0.000	0.015
116	1102	0.000	0.136	0.033	0.000	0.013	0.005	0.000	0.000	0.498	0.000	0.009	0.002	0.000	0.264	0.000	0.000	0.000	0.016	0.000	0.009	0.000	0.016
117	1103	0.000	0.157	0.045	0.000	0.000	0.000	0.000	0.000	0.121	0.000	0.000	0.000	0.000	0.602	0.002	0.000	0.000	0.016	0.003	0.000	0.000	0.053
118	1104	0.000	0.011	0.324	0.000	0.001	0.000	0.000	0.016	0.000	0.203	0.000	0.013	0.000	0.248	0.138	0.000	0.000	0.000	0.045	0.000	0.000	0.000
119	1105	0.000	0.176	0.000	0.000	0.020	0.000	0.000	0.000	0.588	0.000	0.000	0.000	0.000	0.188	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.019
120	1106	0.000	0.133	0.035	0.007	0.017	0.000	0.000	0.000	0.594	0.000	0.004	0.000	0.000	0.196	0.000	0.000	0.000	0.014	0.000	0.000	0.000	0.000
121	1107	0.000	0.004	0.000	0.006	0.000	0.000	0.000	0.000	0.801	0.037	0.000	0.000	0.000	0.057	0.006	0.000	0.000	0.058	0.000	0.000	0.000	0.031
122	1108	0.001	0.348	0.000	0.000	0.000	0.000	0.000	0.000	0.558	0.004	0.000	0.000	0.000	0.004	0.000	0.000	0.000	0.012	0.002	0.000	0.000	0.071
123	1109	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.959	0.001	0.000	0.000	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
124	111	0.000	0.767	0.046	0.015	0.042	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.127	0.000	0.000	0.000	0.001	0.001	0.000	0.000	0.000
125	1110	0.001	0.001	0.029	0.002	0.000	0.000	0.000	0.000	0.629	0.001	0.000	0.000	0.000	0.323	0.014	0.000	0.000	0.000	0.001	0.000	0.000	0.000
126	1111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.697	0.000	0.000	0.000	0.000	0.302	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
127	1112	0.000	0.008	0.000	0.028	0.000	0.000	0.000	0.000	0.727	0.001	0.025	0.000	0.000	0.197	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000
128	1113	0.075	0.207	0.000	0.003	0.102	0.000	0.014	0.009	0.000	0.054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.049	0.117	0.000	0.007	0.363
129	1114	0.000	0.029	0.002	0.007	0.023	0.000	0.000	0.000	0.506	0.001	0.000	0.000	0.000	0.391	0.002	0.000	0.000	0.014	0.001	0.000	0.000	0.025
130	1115	0.001	0.603	0.114	0.001	0.038	0.000	0.000	0.000	0.137	0.000	0.000	0.003	0.000	0.018	0.032	0.000	0.000	0.005	0.005	0.000	0.000	0.043
131	1116	0.000	0.072	0.162	0.000	0.000	0.000	0.000	0.000	0.000	0.019	0.000	0.000	0.000	0.734	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000
132	1117	0.001	0.057	0.044	0.001	0.042	0.000	0.000	0.000	0.408	0.000	0.000	0.000	0.000	0.445	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001
133	1118	0.000	0.107	0.002	0.002	0.000	0.000	0.000	0.000	0.835	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.052
134	1119	0.000	0.000	0.114	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.004	0.000	0.851	0.010	0.000	0.000	0.011	0.003	0.000	0.000	0.000
135	112	0.000	0.122	0.049	0.000	0.022	0.000	0.000	0.000	0.233	0.001	0.000	0.000	0.000	0.492	0.002	0.000	0.000	0.008	0.001	0.015	0.000	0.057
136	1120	0.001	0.812	0.005	0.077	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.023	0.021	0.000	0.001	0.055
137	1121	0.000	0.330	0.000	0.088	0.097	0.000	0.001	0.000	0.000	0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.246	0.004	0.000	0.012	0.179
138	1122	0.000	0.767	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.189	0.000	0.000	0.000	0.034	0.000	0.000	0.000	0.004
139	1123	0.000	0.192	0.040	0.000	0.000	0.000	0.000	0.000	0.436	0.001	0.000	0.000	0.000	0.311	0.000	0.000	0.000	0.000	0.000	0.014	0.000	0.004
140	1124	0.023	0.000	0.077	0.004	0.000	0.001	0.000	0.001	0.611	0.000	0.004	0.000	0.000	0.085	0.002	0.000	0.000	0.146	0.028	0.000	0.007	0.010
141	1125	0.003	0.783	0.000	0.004	0.000	0.000	0.000	0.000	0.063	0.002	0.000	0.000	0.000	0.135	0.002	0.000	0.000	0.000	0.006	0.000	0.000	0.001
142	1126	0.001	0.167	0.000	0.000	0.000	0.001	0.000	0.000	0.791	0.000	0.000	0.000	0.000	0.023	0.012	0.000	0.000	0.000	0.001	0.000	0.000	0.002
143	1127	0.000	0.118	0.065	0.001	0.000	0.007	0.000	0.000	0.419	0.000	0.000	0.002	0.000	0.358	0.000	0.000	0.000	0.011	0.000	0.013	0.000	0.006
144	1128	0.000	0.164	0.023	0.000	0.023	0.000	0.000	0.000	0.538	0.000	0.000	0.000	0.000	0.243	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006
145	1129	0.000	0.147	0.036	0.001	0.000	0.000	0.000	0.000	0.779	0.000	0.000	0.008	0.000	0.008	0.008	0.000	0.000	0.011	0.000	0.000	0.000	0.001
146	113	0.000	0.052	0.043	0.000	0.011	0.000	0.000	0.000	0.645	0.000	0.000	0.000	0.000	0.239	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.004
147	1130	0.001	0.201	0.022	0.000	0.000	0.000	0.000	0.000	0.463	0.001	0.000	0.000	0.000	0.292	0.001	0.000	0.000	0.001	0.000	0.017	0.000	0.001
148	1131	0.000	0.756	0.004	0.000	0.000	0.000	0.000	0.000	0.144	0.018	0.000	0.000	0.000	0.031	0.002	0.000	0.000	0.002	0.014	0.000	0.000	0.029
149	1132	0.000	0.241	0.023	0.001	0.022	0.000	0.000	0.000	0.406	0.000	0.000	0.000	0.000	0.305	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000
