20	1016	223.83711	0.02273	5.42543	0.02273	0.50502	0.02273	0.11990	0.02977	6.52297	1030.51887	0.02273	19.51126	11.91135	0.02273	0.03089	0.02273	56.78410	0.02273	0.02273	0.03954	0.02273	0.02273	0.02273	0.02273	198.97267	0.02273	0.02273	25.19574	0.34151	2.89554	0.02273	0.02273	15.78714	0.02273	0.06088	0.02273	0.08118	0.02273	1.12087	12.86002	0.05742	0.02273	192.40216	0.03410
21	1017	146.87278	0.02273	1.39239	0.02273	0.47597	0.02273	0.81201	0.02796	6.99377	1137.18595	0.02273	11.46997	37.70758	0.02273	0.03450	0.02273	84.13718	0.02273	0.02273	0.02698	0.02273	0.02273	0.02273	0.02273	78.47041	0.02273	0.02273	15.57912	1.01438	2.85145	0.02273	0.02288	19.58310	0.02273	0.06959	0.02273	0.03116	0.02273	1.37689	4.75252	0.04926	0.02273	254.08648	0.04390
22	1018	91.89643	0.02273	1.28125	0.02273	0.80563	0.02273	0.24275	0.03008	28.07231	1265.55251	0.02273	51.75439	16.12860	0.02273	0.03486	0.02273	116.12249	0.02273	0.02273	0.03694	0.02273	0.02273	0.02273	0.02273	93.37775	0.02273	0.02273	13.89036	1.11580	1.83949	0.02273	0.02273	11.86332	0.02273	0.08569	0.02273	0.12800	0.02273	0.43660	12.05859	37.76514	0.02273	60.50242	0.02403
23	1019	136.85165	0.02273	5.21544	0.02273	17.37607	0.02273	0.85360	0.04779	4.57241	966.34162	0.02273	46.94957	21.99137	0.02273	0.02997	0.02273	85.86569	0.02273	0.02273	0.02400	0.02273	0.02273	0.02274	0.02273	174.78417	0.02273	0.02273	47.22073	0.83135	7.34650	0.02273	0.02273	28.59428	0.02273	0.16787	0.02273	0.03468	0.02273	1.45748	152.70533	0.02982	0.02273	105.72843	0.02560
24	102	211.76425	0.02273	5.96143	0.02397	0.49466	0.02273	0.40504	0.02649	5.86491	1098.05807	0.02273	11.38023	25.34157	0.02400	0.02729	0.02273	51.69665	0.02273	0.02273	0.04919	0.02273	0.02273	0.02273	0.02273	196.34838	0.02273	0.02273	28.38139	0.42470	1.81031	0.02273	0.02273	10.28881	0.02273	0.06276	0.02273	0.04868	0.02273	0.91589	11.38010	0.20424	0.02273	144.08381	0.02408
25	1020	103.50073	0.02273	1.90336	0.02289	0.43737	0.02273	0.49163	0.02414	4.41691	1257.18136	0.02273	17.19840	9.21279	0.02309	0.02475	0.02273	49.23322	0.02273	0.02273	0.06574	0.02276	0.02273	0.02273	0.02273	176.66625	0.02273	0.02273	10.54697	0.23278	0.77501	0.02273	0.02273	6.48769	0.02273	0.03889	0.02273	0.05843	0.02273	0.46763	8.86650	2.68784	0.02273	154.50329	0.02321
26	1021	66.21222	0.02273	1.90772	0.02273	0.15805	0.02273	0.21203	0.02311	4.10060	1414.62661	0.02273	5.52416	6.40915	0.02273	0.02304	0.02273	22.82511	0.02273	0.02273	0.03404	0.02273	0.02273	0.02273	0.02273	156.94253	0.02273	0.02273	49.20603	0.20225	1.21333	0.02273	0.02273	3.47765	0.02273	0.03311	0.02273	0.05344	0.02273	0.52908	6.93705	0.04524	0.02273	64.32702	0.02286
27	1022	197.11388	0.02273	10.96220	0.02273	0.91704	0.02273	1.59031	0.04578	8.63383	793.15236	0.02273	35.92937	36.10034	0.02273	0.06986	0.02273	184.52476	0.02273	0.02275	0.08983	0.02273	0.02273	0.02279	0.02273	334.79793	0.02273	0.02273	25.84185	0.54146	2.66685	0.02273	0.02273	17.47948	0.02273	0.09153	0.02273	0.03740	0.02273	1.95811	7.35007	0.07237	0.02273	145.05232	0.02643
28	1023	246.79735	0.02273	2.70925	0.02347	0.71193	0.02273	0.36473	0.02436	11.81099	1134.42627	0.02273	12.68963	15.04503	0.02628	0.02471	0.02273	61.54576	0.02273	0.02273	0.04326	0.02273	0.02273	0.02273	0.02273	184.04073	0.02273	0.02273	13.39911	0.43926	0.84691	0.02273	0.02273	7.67095	0.02273	0.05128	0.02273	0.07095	0.02273	0.70389	13.52240	0.09584	0.02273	97.98236	0.02420
29	1024	16.85053	0.02273	1.56706	0.02273	0.54495	0.02273	1.06826	0.02723	7.05976	1025.92930	0.02273	4.98406	4.22123	0.02273	0.03071	0.02276	16.27136	0.02273	0.02273	0.02513	0.02273	0.02273	0.02273	0.02273	259.78499	0.02273	0.02273	323.13575	0.09731	0.13663	0.02273	0.02273	5.37850	0.02273	0.13085	0.02273	0.04136	0.02273	5.49507	2.16682	105.20614	0.02273	24.86917	0.02324
30	1025	106.18023	0.02273	8.61815	0.02273	0.85206	0.02273	0.47278	0.03836	24.22155	947.92854	0.02273	10.14830	25.55074	0.02273	0.02660	0.02273	70.44045	0.02273	0.02273	0.16251	0.02273	0.02273	0.02273	0.02273	417.88833	0.02273	0.02273	21.91233	0.64127	2.18510	0.02273	0.02273	5.38329	0.02273	0.04479	0.02273	0.03240	0.02273	1.29157	15.20435	0.32798	0.02273	145.46819	0.02559
31	1026	207.24194	0.02273	4.03022	0.06067	0.28397	0.02273	0.28755	0.02758	4.55125	1165.24115	0.02273	5.64943	7.54645	0.06287	0.02379	0.02273	67.50553	0.02273	0.02273	0.09203	0.02273	0.02273	0.02273	0.02273	111.32428	0.02273	0.02273	15.27168	0.32817	0.52693	0.02273	0.02955	7.73823	0.02273	0.06604	0.02273	0.05006	0.02273	1.13887	24.10403	0.13173	0.02273	181.77430	0.02531
32	1027	71.15102	0.02273	2.40084	0.02273	36.72672	0.02273	0.94413	0.09868	7.84449	859.74675	0.02273	99.12741	58.86834	0.02506	0.03791	0.02445	62.14870	0.02273	0.02273	0.18126	0.02273	0.02273	0.02273	0.02273	177.11460	0.02273	0.02273	16.55100	1.02924	1.52843	0.02273	0.02273	18.18064	0.02273	0.05232	0.02273	0.17480	0.02273	2.15229	134.72989	0.46516	0.02273	253.75492	0.03185
33	1028	172.92442	0.02273	2.98727	0.02278	0.81286	0.02273	0.65269	0.03145	6.22927	1029.58678	0.02273	15.28452	17.47906	0.02443	0.02926	0.02273	63.87676	0.02273	0.02273	0.08543	0.02273	0.02273	0.02273	0.02273	280.26815	0.02273	0.02273	51.06915	0.47157	0.99915	0.02273	0.02273	8.64963	0.02273	0.05598	0.02273	0.05283	0.02273	1.32383	19.63429	4.93280	0.02273	127.58248	0.02406
34	1029	408.02957	0.02273	19.93912	0.02273	12.57061	0.02277	2.70120	0.04912	16.24416	238.70141	0.02273	31.35712	28.72631	0.02273	0.04953	0.02275	101.35994	0.02273	0.02273	0.25194	0.02273	0.02273	0.02273	0.02273	381.14836	0.02273	0.02273	12.24877	3.84720	1.46402	0.02273	0.02273	28.65106	0.02273	0.07878	0.02273	0.03802	0.02273	1.36323	10.13649	1.20517	0.02273	504.82894	0.05532
35	103	84.66089	0.02273	2.84269	0.02544	1.14621	0.02273	0.69088	0.03559	7.86427	1077.42659	0.02273	12.69300	18.64034	0.02622	0.02608	0.02273	73.74599	0.02273	29.37283	0.04670	0.02273	0.02273	0.02273	0.02273	246.68645	0.02273	0.02273	87.12407	0.61738	1.09799	0.02273	0.02282	6.11605	0.02273	0.03831	0.02273	0.09418	0.02273	1.56776	25.19126	0.24788	0.02273	127.06321	0.02530
36	1030	145.71910	0.02273	0.44012	0.02273	0.25238	0.02273	0.15867	0.03196	1.63452	1212.08696	0.02273	11.47725	5.00438	0.02273	0.03205	0.02273	48.85793	0.02273	0.02273	0.03100	0.02273	0.02273	0.02273	0.02273	181.40974	0.02273	0.02273	15.76537	1.92831	1.46116	0.02273	0.02273	3.24971	0.02273	0.06538	0.02273	0.04911	0.02273	0.56391	5.69631	0.02370	0.02273	169.08370	0.02273
37	1031	611.31779	0.02273	3.84697	0.02273	25.42248	0.02282	1.47491	0.04221	8.38083	284.69973	0.02278	112.73923	19.11810	0.02280	0.03973	0.02316	76.07619	0.02273	0.02274	0.15304	0.02273	0.02273	0.02414	0.02273	127.51740	0.02273	0.02273	37.61903	0.45489	2.27799	0.02273	0.02273	5.28282	0.02273	0.30442	0.02273	0.22060	0.02273	1.94608	13.42545	0.34500	0.02273	472.23270	0.10577
38	1032	186.45486	0.02273	2.96733	0.02273	0.57750	0.02273	0.45648	0.02556	3.92780	1182.22316	0.02273	16.62425	7.89943	0.02273	0.02905	0.02273	35.46929	0.02273	0.02273	0.08668	0.02273	0.02273	0.02273	0.02273	211.03462	0.02273	0.02273	19.09544	0.47625	1.37559	0.02273	0.02273	5.45198	0.02273	0.06569	0.02273	0.07234	0.02273	0.54348	7.60917	5.44878	0.02273	117.10779	0.02294
39	1033	114.19170	0.02273	8.11675	0.02273	0.90675	0.02274	0.72733	0.03577	15.24166	720.64037	0.02273	17.37887	13.47149	0.02273	0.02490	0.02275	155.74930	0.02273	0.02273	0.03733	0.02273	0.02273	0.02273	0.02273	300.10669	0.02273	0.02273	128.52964	0.40149	2.07220	0.02273	0.02273	12.11775	0.02273	0.34049	0.02273	0.02280	0.02273	3.37187	19.74764	0.24658	0.02273	291.54108	0.02496
40	1034	127.61996	0.02273	4.48794	0.02273	0.49518	0.02273	0.93576	0.02856	11.26963	1307.34009	0.02273	14.69143	22.81921	0.02273	0.03186	0.02273	46.64930	0.02273	0.02273	0.05228	0.02273	0.02273	0.02273	0.02273	110.56459	0.02273	0.02273	23.85105	0.39515	1.10168	0.02273	0.02273	4.74882	0.02273	0.03748	0.02273	0.03028	0.02273	0.74893	3.08193	0.12260	0.02273	123.91650	0.02523
41	1035	140.62204	0.02273	1.83848	0.02283	0.26386	0.02273	0.51742	0.02510	7.78781	1094.63220	0.02273	13.73821	12.02371	0.02319	0.02985	0.02273	52.62328	0.02273	0.02273	0.04908	0.02282	0.02273	0.02273	0.02273	207.44453	0.02273	0.02273	78.36238	0.34045	1.05260	0.02273	0.02273	10.35824	0.02273	0.07677	0.02273	0.09195	0.02273	1.29376	19.87493	0.09967	0.02273	161.87508	0.02341
42	1036	108.53036	0.02273	3.24706	0.02273	0.42740	0.02273	0.49719	0.02482	4.23072	1147.69461	0.02273	11.01315	9.45785	0.02302	0.02642	0.02273	57.26982	0.02273	0.02273	0.05600	0.02273	0.02273	0.02273	0.02273	291.19217	0.02273	0.02273	40.63156	0.47090	0.85938	0.02273	0.02273	6.91335	0.02273	0.07527	0.02273	0.06908	0.02273	1.12305	10.76175	1.73517	0.02273	108.71486	0.02323
43	1037	175.16994	0.02273	4.52713	0.02273	0.30393	0.02273	0.47989	0.02963	7.05660	983.89877	0.02273	15.69588	21.90383	0.02273	0.02519	0.02273	66.51722	0.02273	0.02273	0.07640	0.02273	0.02273	0.02273	0.02273	355.42739	0.02273	0.02273	28.43411	0.32744	1.22535	0.02273	0.02273	5.95629	0.02273	0.15226	0.02273	0.03057	0.02273	0.84543	8.49173	8.04785	0.02273	120.39853	0.02411
44	1038	166.77959	0.02273	5.66220	0.02278	0.35319	0.02273	0.53038	0.02686	6.97755	1082.31381	0.02273	8.92265	11.04269	0.02326	0.02541	0.02273	39.80699	0.02273	0.02273	0.04901	0.02273	0.02273	0.02273	0.02273	301.59757	0.02273	0.02273	35.63627	0.43104	1.00047	0.02273	0.02274	9.24892	0.02273	0.07836	0.02273	0.08220	0.02273	0.88959	21.97750	0.05609	0.02273	111.53147	0.02505
45	1039	419.77741	0.02274	11.77779	1.12665	1.44747	0.02273	0.95935	0.32242	3.04713	496.95657	0.02273	35.61897	14.55269	0.49833	0.04561	0.02276	69.23238	0.02273	0.02438	0.06963	0.02273	0.02273	0.02273	0.02273	138.20053	0.02273	0.02273	88.29827	1.19727	7.92663	0.02277	0.07465	77.73370	0.02273	0.10984	0.02273	0.12745	0.02273	11.64391	23.07130	0.28262	0.02273	400.96438	0.04894
46	104	226.63495	0.02273	9.62654	0.02273	0.52082	0.02273	0.92467	0.02709	6.24260	324.03098	0.02273	42.63339	11.18943	0.02273	0.03163	0.02273	82.56019	0.02273	0.02273	0.11455	0.02273	0.02273	0.02273	0.02273	849.04484	0.02273	0.02273	18.89723	0.38212	3.68037	0.02273	0.02273	9.95599	0.02273	0.06762	0.02273	0.05300	0.02273	1.11852	10.08738	0.05755	0.02273	207.13341	0.03057
47	1040	145.66622	0.02273	5.20016	0.02273	2.61144	0.02273	1.35482	0.03627	6.62631	1130.87962	0.02273	18.86993	17.48019	0.02273	0.03322	0.02273	92.68912	0.02273	56.43057	0.06015	0.02273	0.02273	0.02273	0.02273	212.82471	0.02273	0.02273	13.64350	0.69289	1.95210	0.02273	0.02273	13.14230	0.02273	0.04581	0.02273	0.03951	0.02273	1.35519	13.07732	23.85153	0.02273	46.48121	0.02407
48	1041	68.25079	0.02273	1.11782	0.02273	0.15731	0.02273	0.21390	0.02473	6.24595	1421.34004	0.02273	8.60936	11.61498	0.02273	0.02395	0.02273	31.22365	0.02273	0.02273	0.02947	0.02273	0.02273	0.02273	0.02273	133.54930	0.02273	0.02273	15.88595	0.18822	1.12117	0.02273	0.02273	4.13867	0.02273	0.03897	0.02273	0.02932	0.02273	0.48745	4.09547	0.06716	0.02273	96.56899	0.02283
49	1042	73.94581	0.02273	2.34851	0.02282	0.19829	0.02273	0.24742	0.02414	6.50184	1426.74047	0.02273	11.23118	11.89046	0.02296	0.02333	0.02273	28.76007	0.02273	0.02273	0.02418	0.02273	0.02273	0.02273	0.02273	96.20129	0.02273	0.02273	19.59518	0.29141	1.20067	0.02273	0.02273	4.81919	0.02273	0.02715	0.02273	0.03300	0.02273	0.55498	9.68416	0.03424	0.02273	110.64464	0.02351
50	1043	351.86317	0.02273	5.10800	0.02273	0.48307	0.02273	0.51475	0.02812	4.22050	1031.10858	0.02273	27.00337	37.64022	0.02273	0.02785	0.02273	96.97440	0.02273	0.02273	0.04052	0.02273	0.02273	0.02273	0.02273	147.43040	0.02273	0.02273	6.82282	0.56719	1.02601	0.02273	0.02273	12.50886	0.02273	0.03836	0.02273	0.07108	0.02273	0.73863	21.87187	0.21130	0.02273	58.71542	0.03096
51	1044	253.94626	0.02273	3.48905	0.02274	0.51467	0.02273	2.12717	0.03399	11.09979	827.32774	0.02273	58.99783	12.18952	0.02273	0.05035	0.02273	39.95637	0.02273	0.02273	0.05384	0.02273	0.02273	0.02273	0.02273	266.63883	0.02273	0.02273	55.67921	0.72064	1.59505	0.02273	0.02273	22.49962	0.02273	0.21087	0.02273	0.04244	0.02273	1.55740	11.04629	18.88220	0.02273	216.35354	0.03276
52	1045	134.42114	0.02273	0.40199	0.02276	2.97517	0.02273	0.61987	0.03446	12.75299	1017.42878	0.02273	26.32468	13.56254	0.02273	0.02589	0.02273	126.06774	0.02273	0.02273	0.03404	0.02273	0.02273	0.02273	0.02273	197.92492	0.02273	0.02273	8.32738	4.96341	4.40586	0.02273	0.02273	23.27237	0.02273	0.04963	0.02273	0.05118	0.02273	1.03821	15.57079	0.18024	0.02273	214.58929	0.02284
53	1046	44.76392	0.02273	0.81865	0.02273	0.36689	0.02273	0.83824	0.02273	0.06751	12.48330	0.02273	22.70368	174.22062	0.02273	0.03250	0.02278	46.33181	0.02273	0.02332	1.08767	0.02273	0.02273	0.02273	0.02273	1397.76243	0.02273	0.02273	11.76208	0.02273	0.02326	0.02273	0.02273	0.11532	0.02273	0.17049	0.02273	0.02273	0.02273	0.10853	26.33146	0.16828	0.02273	64.79726	0.02273
54	1047	58.95149	0.02273	2.80484	0.02273	0.82974	0.02273	2.04282	0.03162	18.80036	1137.79659	0.02274	18.58755	13.00520	0.02273	0.04743	0.02286	27.66946	0.02273	0.02273	0.02535	0.02273	0.02273	0.02273	0.02273	119.34286	0.02273	0.02273	195.42547	0.29126	1.83971	0.02276	0.02273	17.05024	0.02273	0.15870	0.02273	0.26663	0.02273	8.53833	7.12633	0.06263	0.02273	174.32163	0.02905
55	1048	247.71840	0.02273	3.71317	0.02505	0.39111	0.02273	0.53250	0.02701	5.00781	921.53684	0.02273	13.65860	10.97453	0.02412	0.02400	0.02273	91.53142	0.02273	0.02273	0.09200	0.02273	0.02273	0.02273	0.02273	287.60703	0.02273	0.02273	20.77247	0.36256	1.09136	0.02273	0.02280	11.63577	0.02273	0.04084	0.02273	0.04320	0.02273	0.96041	23.53972	0.14835	0.02273	163.60810	0.02448
56	1049	167.31361	0.02273	3.03712	0.02273	0.27213	0.02273	0.44020	0.02538	9.84184	1256.42634	0.02273	12.92500	20.65398	0.02273	0.03113	0.02273	47.48740	0.02273	0.02273	0.04548	0.02289	0.02273	0.02273	0.02273	152.00161	0.02273	0.02273	25.53239	0.30681	1.20515	0.02273	0.02273	3.42157	0.02273	0.06277	0.02273	0.04101	0.02273	0.60817	4.38182	2.46370	0.02273	96.49788	0.02283
57	105	183.66095	0.02273	7.21558	0.02273	1.15210	0.02273	0.66416	0.02675	4.52776	1072.54522	0.02273	25.69462	15.77463	0.02273	0.04032	0.02273	79.32215	0.02273	0.02273	0.08453	0.02788	0.02273	0.02273	0.02273	209.37945	0.02273	0.02273	10.74473	0.71956	1.00688	0.02273	0.02273	8.95344	0.02273	0.09816	0.02273	0.04097	0.02273	1.08203	10.76474	0.31267	0.02273	171.20542	0.02348
58	1050	150.38841	0.02273	17.75175	0.02587	1.31261	0.02274	2.98294	0.09530	23.75754	360.11253	0.02273	54.92001	113.53419	0.02273	0.11706	0.02285	151.48923	0.02273	0.02290	0.17117	0.02273	0.02273	0.02275	0.02273	271.81243	0.02273	0.02273	72.13770	1.14798	7.96211	0.02273	0.02273	27.36231	0.02273	0.16154	0.02273	0.12307	0.02273	5.48752	13.88959	0.66234	0.02273	527.62853	0.03412
59	1051	127.54541	0.02273	3.44671	0.02274	0.43981	0.02273	0.45160	0.02553	4.80374	1080.28072	0.02273	11.91619	19.87306	0.02314	0.02831	0.02273	71.39777	0.02273	0.02273	0.07577	0.02273	0.02273	0.02273	0.02273	259.48427	0.02273	0.02273	27.89710	0.30496	1.18411	0.02273	0.02273	6.15302	0.02273	0.06895	0.02273	0.04058	0.02273	1.10868	11.09758	3.34857	0.02273	174.04926	0.02333
60	1052	657.66459	0.02273	1.77474	0.02273	697.99042	0.02273	0.57643	0.02273	0.02273	127.74344	0.02310	11.90000	13.93316	0.02273	0.02273	0.02362	13.93108	0.02273	0.02273	0.04272	0.02273	0.02273	0.02273	0.02273	32.41004	0.02273	0.02273	10.13176	0.02273	0.02273	0.02273	0.02273	90.98684	0.02273	0.12179	0.02273	0.06476	0.02273	0.34547	45.03602	0.02273	0.02273	99.93796	0.31662
61	1053	87.34818	0.02273	2.27621	0.02273	0.35693	0.02273	0.32217	0.02383	5.95197	1178.95779	0.02273	9.74044	12.82858	0.02279	0.02558	0.02273	36.32621	0.02273	0.02273	0.04053	0.02273	0.02273	0.02273	0.02273	263.29650	0.02273	0.02273	28.34833	0.44918	0.98979	0.02274	0.02273	4.59477	0.02273	0.03461	0.02273	0.05075	0.02273	0.69936	6.99875	1.84912	0.02273	163.51277	0.02302
