1305	1198
3675	2398
3156	2521
2952	4676
2891	3931
435	5
2240	2404
2644	1394
3649	3675
806	2701
797	1403
820	5014
1573	701
1740	247
816	1173
987	4263
151	962
622	3452
2778	1418
1381	1985
4375	1697
617	4058
1127	1299
818	541
2247	1396
3694	302
3551	1073
695	664
2317	1428
3675	2577
634	2523
2021	266
1125	2161
3470	1586
1573	1108
3790	1029
801	910
774	1005
801	3014
1955	1148
2240	3002
818	1484
3550	5051
1466	1321
802	1532
2342	2726
1276	1637
1126	2257
2743	3793
3829	1905
1807	2162
2951	1260
1903	1812
3649	4304
797	1578
705	1782
1493	3576
1222	2085
618	592
2031	767
2031	1961
5195	2241
819	84
4804	3730
1126	2743
151	857
2241	378
4381	1194
2715	998
2031	3973
2384	714
153	1405
2021	4729
800	3551
705	743
1126	3674
816	2537
816	469
1740	620
2733	956
877	2105
2715	1901
879	3220
1305	1713
151	562
1221	2597
2715	1126
540	437
383	3512
2991	425
2310	3765
800	995
1149	3957
4375	738
1508	388
819	3417
1455	405
2031	2354
4412	3588
1126	2416
2241	2865
820	3565
695	2800
879	1899
617	853
2355	4554
3872	2342
3402	818
743	1200
4954	988
2952	473
3237	2183
243	1149
1740	715
817	1129
3649	4076
802	3962
988	3600
2247	96
2228	1306
1865	1463
819	2637
1212	1560
1276	169
2310	3652
1807	392
1124	3091
1573	562
2384	313
1127	784
3765	2386
879	406
4282	2023
3470	2853
819	1282
151	3479
817	4120
2031	2089
2952	1464
2902	3712
2743	2558
1305	1393
4763	1724
201	4074
634	3872
695	4922
1210	3235
4458	3978
2902	195
2715	772
987	2721
3096	839
1128	1818
705	1254
1559	3427
3458	884
2354	836
2660	3087
1381	967
3635	3905
3096	1586
1865	3102
705	3244
802	319
1559	2878
616	3823
1381	1691
802	4493
4309	1816
618	2882
1126	1382
2268	1380
4100	172
1493	815
151	2475
2991	1069
1785	1332
5014	110
2332	803
2822	1544
4805	634
201	3876
2733	465
1305	2074
73	653
565	724
615	2021
2652	213
987	2454
151	3544
616	1413
1210	2211
3136	4587
3519	2327
1557	1
1954	999
540	2755
774	2174
2384	793
3386	798
705	1189
801	700
2732	801
2031	985
3830	4385
2240	953
820	3077
3765	4275
1124	3651
2991	284
1436	257
4412	59
1903	3062
4604	1187
1436	2507
2384	3391
1210	1194
2644	4176
1210	3187
816	2778
3193	3028
1465	734
1331	2399
774	876
1212	2953
2520	2588
201	3949
3062	844
4623	4261
1210	966
3470	4239
801	1249
1954	552
1220	2953
817	4098
618	1636
1903	1708
4256	4315
4412	1355
1305	2411
4227	320
1331	643
73	3144
801	1466
816	3851
3217	2592
616	507
1124	2500
1436	1874
1740	1184
705	1858
201	472
2148	3
2660	1305
1631	819
1127	1238
1493	1661
154	2736
3062	2500
1740	3882
1807	4293
2743	2372
2685	1601
4309	2910
1086	2365
435	2624
801	1336
618	1321
1436	949
4176	3640
2952	700
819	1201
1573	2597
817	757
1149	1337
1902	2569
1903	2186
1305	1
1785	2429
4805	4500
1381	368
3777	3546
615	2193
4412	2459
4604	1455
153	3726
73	3031
4042	1353
2902	2760
2660	285
2797	47
800	339
154	3888
3156	261
4381	2728
383	3866
706	3592
1493	1756
2968	1299
3062	2435
2644	1879
3270	5065
2991	2683
2715	2618
2902	2238
1126	203
1465	2321
816	993
2743	1256
73	479
800	2070
743	827
820	93
3317	40
1737	1227
2651	4148
2952	3924
1559	2249
3192	112
1305	3960
617	4203
285	33
988	621
616	1496
1211	1313
743	3346
3675	76
820	779
4823	161
705	4042
2332	1367
2743	2404
2743	950
2355	63
695	1242
2953	578
4784	161
1465	1609
3458	1321
250	644
879	552
616	2291
1126	378
1210	301
1221	702
2297	1629
383	1376
820	864
2242	925
1436	3247
4710	819
4032	1423
1127	924
801	2556
819	4243
818	268
3649	4293
2310	945
616	1561
4458	1452
3192	806
820	1442
3194	3146
4381	786
800	2404
1465	3872
4801	1818
3062	380
2240	2489
819	668
3270	2532
3550	3025
1455	4050
383	2262
801	4265
2310	368
1086	916
2715	2093
4381	620
990	1439
706	2421
818	87
2743	1851
153	3418
775	568
383	1241
285	796
1	905
797	2271
4148	4804
2660	4748
1	126
1559	4690
3096	1190
3237	929
819	4374
818	133
1508	618
1954	2126
154	3336
2902	714
1465	2017
816	3221
1740	149
2247	2918
4381	2239
1465	2874
4032	1242
820	593
1436	742
879	2645
3585	2744
775	2644
3217	1316
1128	3115
819	3347
2743	1786
798	966
4775	228
818	90
2031	613
819	3219
774	725
800	2801
816	3602
1210	711
879	1428
820	2080
801	3449
3237	852
1305	1251
4058	654
2902	985
1212	1595
1220	1472
2951	2241
1573	3104
798	1788
2286	4081
1149	2761
1462	1054
2240	1463
3423	2503
1125	4190
1305	754
797	2464
435	3892
618	612
1740	2224
1956	1678
847	3801
2240	2207
1128	2535
1436	895
1462	4106
2332	86
1436	3512
801	2865
2651	623
2240	184
1465	205
1465	66
4556	3848
1220	1811
2660	1586
1	492
879	2222
154	1211
1559	1636
4412	1465
2797	171
1465	3393
800	4694
2354	704
1737	1175
1331	995
1785	1339
1785	2319
3156	3
2520	626
1740	323
3367	1404
2660	2822
1381	4460
3367	5069
1740	2311
1465	4087
3317	3334
2242	307
4246	623
1865	2710
2281	3528
1462	1473
3193	1378
3367	3929
987	1619
1740	677
1126	2238
3635	3440
1465	4265
2240	4262
879	2317
797	81
3790	1844
540	460
2496	2058
4445	1726
618	1045
816	1658
2644	1587
4375	741
4651	4731
988	398
3777	479
2241	1275
2341	765
1436	4150
2660	2917
2310	659
243	482
3649	2455
4148	3892
3062	1255
816	1340
1305	1703
1381	2892
3915	1668
4412	668
2991	2041
1149	157
1124	4073
781	490
616	2926
1462	1506
3193	1243
988	2299
3192	2268
201	251
3872	1740
775	1851
4032	3322
4246	280
4110	599
1737	972
3119	1823
797	3996
796	2726
151	480
1381	1261
3193	1049
3422	3331
540	3149
2715	9
990	1866
817	3855
2149	3150
816	4265
3217	2520
540	2184
1381	2029
1127	2450
802	3461
5194	820
2021	1573
3694	607
2660	463
818	1901
1436	2290
2281	3982
818	1126
4512	1189
4556	915
816	1017
2021	2855
4190	1629
4402	2214
3893	1811
2645	42
4234	3701
987	22
1718	2543
817	2614
2652	4541
4110	267
817	1009
3830	1818
820	3155
3217	460
3551	4751
1956	562
2031	159
617	2127
2437	352
2991	1811
818	1456
2520	424
2310	1876
1955	2949
201	172
1305	3840
988	1466
1381	2774
2822	1528
154	3352
